id,experiment_id,sample_name,sample_name_abbreviation,sample_type,time_point,dilution,replicate_number,met_id,fragment_formula,fragment_mass,intensity,intensity_units,intensity_corrected,intensity_corrected_units,intensity_normalized,intensity_normalized_units,intensity_theoretical,abs_devFromTheoretical,scan_type,used_,comment_
151819,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,1,2,Hexose_Pool_fru_glc-D,C3H3O2-,73,,cps,,cps,0,normMax,0.00449729,,EPI,t,
151852,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,1,3,Hexose_Pool_fru_glc-D,C3H3O2-,73,,cps,,cps,0.113856361,normMax,0.00449729,0.10935907,EPI,t,
151885,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,1,4,Hexose_Pool_fru_glc-D,C3H3O2-,73,,cps,,cps,0.178050504,normMax,0.00449729,0.173553213,EPI,t,
151918,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,1,5,Hexose_Pool_fru_glc-D,C3H3O2-,73,,cps,,cps,0.043614111,normMax,0.00449729,0.039116821,EPI,t,
151951,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,1,6,Hexose_Pool_fru_glc-D,C3H3O2-,73,,cps,,cps,0.11095559,normMax,0.00449729,0.106458299,EPI,t,
151787,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,1,Hexose_Pool_fru_glc-D,C3H3O2-,74,,cps,,cps,0.346213407,normMax,0.000138009,0.346075398,EPI,t,
151820,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,1,2,Hexose_Pool_fru_glc-D,C3H3O2-,74,,cps,,cps,0.019061024,normMax,0.000138009,0.018923015,EPI,t,
151853,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,1,3,Hexose_Pool_fru_glc-D,C3H3O2-,74,,cps,,cps,1,normMax,0.000138009,0.999861991,EPI,t,
151886,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,1,4,Hexose_Pool_fru_glc-D,C3H3O2-,74,,cps,,cps,1,normMax,0.000138009,0.999861991,EPI,t,
151919,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,1,5,Hexose_Pool_fru_glc-D,C3H3O2-,74,,cps,,cps,1,normMax,0.000138009,0.999861991,EPI,t,
151952,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,1,6,Hexose_Pool_fru_glc-D,C3H3O2-,74,,cps,,cps,1,normMax,0.000138009,0.999861991,EPI,t,
151799,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,1,Hexose_Pool_fru_glc-D,C2H3O2-,59,,cps,,cps,1,normMax,1,0,EPI,t,
151641,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1-1000.0x,OxicWtGlc,Unknown,0,1000,1,Hexose_Pool_fru_glc-D,C2H3O2-,59,2108252.504,cps,2089225.868,cps,1,normMax,1,0,MRM,t,
151832,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,1,2,Hexose_Pool_fru_glc-D,C2H3O2-,59,,cps,,cps,1,normMax,1,0,EPI,t,
151651,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2-1000.0x,OxicWtGlc,Unknown,0,1000,2,Hexose_Pool_fru_glc-D,C2H3O2-,59,2388886.219,cps,2369859.584,cps,1,normMax,1,0,MRM,t,
151865,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,1,3,Hexose_Pool_fru_glc-D,C2H3O2-,59,,cps,,cps,1,normMax,1,0,EPI,t,
151661,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3-1000.0x,OxicWtGlc,Unknown,0,1000,3,Hexose_Pool_fru_glc-D,C2H3O2-,59,1843030.415,cps,1809152.436,cps,1,normMax,1,0,MRM,t,
151898,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,1,4,Hexose_Pool_fru_glc-D,C2H3O2-,59,,cps,,cps,1,normMax,1,0,EPI,t,
151671,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4-1000.0x,OxicWtGlc,Unknown,0,1000,4,Hexose_Pool_fru_glc-D,C2H3O2-,59,2251040.154,cps,2232013.519,cps,1,normMax,1,0,MRM,t,
151931,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,1,5,Hexose_Pool_fru_glc-D,C2H3O2-,59,,cps,,cps,1,normMax,1,0,EPI,t,
151681,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5-1000.0x,OxicWtGlc,Unknown,0,1000,5,Hexose_Pool_fru_glc-D,C2H3O2-,59,1902184.768,cps,1883158.133,cps,1,normMax,1,0,MRM,t,
151964,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,1,6,Hexose_Pool_fru_glc-D,C2H3O2-,59,,cps,,cps,1,normMax,1,0,EPI,t,
151691,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6-1000.0x,OxicWtGlc,Unknown,0,1000,6,Hexose_Pool_fru_glc-D,C2H3O2-,59,1772858.996,cps,1741394.766,cps,1,normMax,1,0,MRM,t,
151800,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,1,Hexose_Pool_fru_glc-D,C2H3O2-,60,,cps,,cps,0.006617129,normMax,0.022738348,0.016121218,EPI,t,
151642,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1-1000.0x,OxicWtGlc,Unknown,0,1000,1,Hexose_Pool_fru_glc-D,C2H3O2-,60,532255.2439,cps,530450.8326,cps,0.253898269,normMax,0.022738348,0.231159922,MRM,t,
151833,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,1,2,Hexose_Pool_fru_glc-D,C2H3O2-,60,,cps,,cps,0,normMax,0.022738348,,EPI,t,
151652,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2-1000.0x,OxicWtGlc,Unknown,0,1000,2,Hexose_Pool_fru_glc-D,C2H3O2-,60,517326.7273,cps,515522.3159,cps,0.217532853,normMax,0.022738348,0.194794505,MRM,t,
151866,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,1,3,Hexose_Pool_fru_glc-D,C2H3O2-,60,,cps,,cps,0.375,normMax,0.022738348,0.352261652,EPI,t,
151662,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3-1000.0x,OxicWtGlc,Unknown,0,1000,3,Hexose_Pool_fru_glc-D,C2H3O2-,60,463592.23,cps,461787.8187,cps,0.255250917,normMax,0.022738348,0.23251257,MRM,t,
151899,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,1,4,Hexose_Pool_fru_glc-D,C2H3O2-,60,,cps,,cps,0.011828529,normMax,0.022738348,0.010909819,EPI,t,
151672,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4-1000.0x,OxicWtGlc,Unknown,0,1000,4,Hexose_Pool_fru_glc-D,C2H3O2-,60,509049.8072,cps,507245.3958,cps,0.227259106,normMax,0.022738348,0.204520758,MRM,t,
151932,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,1,5,Hexose_Pool_fru_glc-D,C2H3O2-,60,,cps,,cps,0.3,normMax,0.022738348,0.277261652,EPI,t,
151682,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5-1000.0x,OxicWtGlc,Unknown,0,1000,5,Hexose_Pool_fru_glc-D,C2H3O2-,60,418273.079,cps,416468.6676,cps,0.221154379,normMax,0.022738348,0.198416032,MRM,t,
151965,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,1,6,Hexose_Pool_fru_glc-D,C2H3O2-,60,,cps,,cps,0,normMax,0.022738348,,EPI,t,
151692,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6-1000.0x,OxicWtGlc,Unknown,0,1000,6,Hexose_Pool_fru_glc-D,C2H3O2-,60,435058.1371,cps,433253.7258,cps,0.248796961,normMax,0.022738348,0.226058614,MRM,t,
151801,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,1,Hexose_Pool_fru_glc-D,C2H3O2-,61,,cps,,cps,0.330045908,normMax,0.004251359,0.32579455,EPI,t,
151643,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1-1000.0x,OxicWtGlc,Unknown,0,1000,1,Hexose_Pool_fru_glc-D,C2H3O2-,61,888606.6467,cps,887537.4307,cps,0.424816409,normMax,0.004251359,0.42056505,MRM,t,
151834,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,1,2,Hexose_Pool_fru_glc-D,C2H3O2-,61,,cps,,cps,0,normMax,0.004251359,,EPI,t,
151653,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2-1000.0x,OxicWtGlc,Unknown,0,1000,2,Hexose_Pool_fru_glc-D,C2H3O2-,61,776593.1081,cps,775523.8922,cps,0.327244659,normMax,0.004251359,0.322993301,MRM,t,
151867,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,1,3,Hexose_Pool_fru_glc-D,C2H3O2-,61,,cps,,cps,0,normMax,0.004251359,,EPI,t,
151663,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3-1000.0x,OxicWtGlc,Unknown,0,1000,3,Hexose_Pool_fru_glc-D,C2H3O2-,61,638454.5779,cps,637385.3619,cps,0.352311585,normMax,0.004251359,0.348060226,MRM,t,
151900,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,1,4,Hexose_Pool_fru_glc-D,C2H3O2-,61,,cps,,cps,0.446771621,normMax,0.004251359,0.442520263,EPI,t,
151673,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4-1000.0x,OxicWtGlc,Unknown,0,1000,4,Hexose_Pool_fru_glc-D,C2H3O2-,61,808858.2116,cps,807788.9956,cps,0.36191044,normMax,0.004251359,0.357659082,MRM,t,
151933,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,1,5,Hexose_Pool_fru_glc-D,C2H3O2-,61,,cps,,cps,0,normMax,0.004251359,,EPI,t,
151683,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5-1000.0x,OxicWtGlc,Unknown,0,1000,5,Hexose_Pool_fru_glc-D,C2H3O2-,61,753751.7906,cps,752682.5746,cps,0.399691646,normMax,0.004251359,0.395440288,MRM,t,
151966,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,1,6,Hexose_Pool_fru_glc-D,C2H3O2-,61,,cps,,cps,0,normMax,0.004251359,,EPI,t,
151693,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6-1000.0x,OxicWtGlc,Unknown,0,1000,6,Hexose_Pool_fru_glc-D,C2H3O2-,61,567729.6001,cps,566660.3841,cps,0.325406045,normMax,0.004251359,0.321154687,MRM,t,
